url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Colour,Bluetooth,Type,Connectivity,Headphone Type,Model Number,Launched,Microphone,Frequency Response Range,Weight (g),Connector Size,Impedance (Ohms),Sensitivity (dB),Cord Length (Metres),Driver Size (mm),Speaker Type,Wired/Wireless,Power Source,Configuration,Features,Memory Card Slot,Impedance,Frequency Response,Height,Width,Depth,Power Output,Driver Type,Bluetooth Version,Compatible Devices,Battery Life (Hrs),Inline Remote,Foldable,Battery,Water Resistant,Built-in Fm Radio,Charging Time (Hrs),Bluetooth Range,other_info
https://gadgets.ndtv.com/creative-ep-650-wired-earphones-price-in-india-86032,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-650-wired-earphones-832X558-1598516669.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-650 Wired Earphones (Chrome),EP-650 Wired Earphones,,₹ 299,0,0,0,0,0,Chrome,No,Earphones,Wired,In-Ear,EP-650,28th November 2013,No,"16Hz-23,000Hz",9,3.5mm,,106,1.2,,,,,,,,,,,,,,,,,,,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/creative-ep-660-wired-earphones-price-in-india-86062,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-660-wired-earphones-832X558-1598516688.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-660 Wired Earphones (Black),EP-660 Wired Earphones,,"₹ 1,399",0,0,0,0,0,Green,No,Earphones,Wired,In-Ear,EP-660,2nd May 2013,No,"6Hz-23,000Hz",9,,,,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-ep-660-wired-earphones-price-in-india-86062,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-660-wired-earphones-832X558-1598516688.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-660 Wired Earphones (Green),EP-660 Wired Earphones,,₹ 899,0,0,0,0,0,Green,No,Earphones,Wired,In-Ear,EP-660,2nd May 2013,No,"6Hz-23,000Hz",9,,,,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-ep-830-wired-earphones-price-in-india-85438,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-830-wired-earphones-832X558-1598516138.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-830 Wired Earphones (Black),EP-830 Wired Earphones,,"₹ 1,989",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,EP-830,3rd June 2014,Yes,"6Hz-23,000Hz",10,3.5mm,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-hitz-ma-200-wired-earphones-price-in-india-85819,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-hitz-ma-200-wired-earphones-832X558-1598516484.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Hitz MA-200 Wired Earphones (Green),Hitz MA-200 Wired Earphones,,₹ 999,33,0,0,50,17,Red,No,Earphones,Wired,In-Ear,Hitz MA-200,3rd August 2018,Yes,"8Hz-22,000Hz",13,3.5mm,,,1.2,8,,,,,,,,,,,,,,,,,,,,,,,,{'Total Ratings': '6'}
https://gadgets.ndtv.com/creative-hitz-ma-200-wired-earphones-price-in-india-85819,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-hitz-ma-200-wired-earphones-832X558-1598516484.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Hitz MA-200 Wired Earphones (Pink),Hitz MA-200 Wired Earphones,,"₹ 1,290",33,0,0,50,17,Red,No,Earphones,Wired,In-Ear,Hitz MA-200,3rd August 2018,Yes,"8Hz-22,000Hz",13,3.5mm,,,1.2,8,,,,,,,,,,,,,,,,,,,,,,,,{'Total Ratings': '6'}
https://gadgets.ndtv.com/creative-hitz-ma-200-wired-earphones-price-in-india-85819,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-hitz-ma-200-wired-earphones-832X558-1598516484.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Hitz MA-200 Wired Earphones (Purple),Hitz MA-200 Wired Earphones,,₹ 799,33,0,0,50,17,Red,No,Earphones,Wired,In-Ear,Hitz MA-200,3rd August 2018,Yes,"8Hz-22,000Hz",13,3.5mm,,,1.2,8,,,,,,,,,,,,,,,,,,,,,,,,{'Total Ratings': '6'}
https://gadgets.ndtv.com/creative-hitz-ma-200-wired-earphones-price-in-india-85819,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-hitz-ma-200-wired-earphones-832X558-1598516484.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Hitz MA-200 Wired Earphones (Red),Hitz MA-200 Wired Earphones,,₹ 899,33,0,0,50,17,Red,No,Earphones,Wired,In-Ear,Hitz MA-200,3rd August 2018,Yes,"8Hz-22,000Hz",13,3.5mm,,,1.2,8,,,,,,,,,,,,,,,,,,,,,,,,{'Total Ratings': '6'}
https://gadgets.ndtv.com/creative-hitz-ma-350-wired-earphones-price-in-india-85861,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-hitz-ma-350-wired-earphones-832X558-1598516539.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Hitz MA-350 Wired Earphones (Blue),Hitz MA-350 Wired Earphones,,"₹ 15,510",0,0,0,0,0,Green,No,Earphones,Wired,In-Ear,Hitz MA-350,20th November 2013,Yes,"6Hz-23,000Hz",,,,,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-hitz-ma-350-wired-earphones-price-in-india-85861,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-hitz-ma-350-wired-earphones-832X558-1598516539.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Hitz MA-350 Wired Earphones (Red),Hitz MA-350 Wired Earphones,,"₹ 2,980",0,0,0,0,0,Green,No,Earphones,Wired,In-Ear,Hitz MA-350,20th November 2013,Yes,"6Hz-23,000Hz",,,,,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-hs-930i2-wired-earphones-price-in-india-85898,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-hs-930i2-wired-earphones-832X558-1598516569.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative HS-930i2 Wired Earphones (Silver & Black),HS-930i2 Wired Earphones,,"₹ 16,319",0,0,0,0,0,,No,Earphones,Wired,In-Ear,HS-930i2,15th May 2015,Yes,"20Hz-20,000Hz",13,,,,1.2,6,,,,,,,,,,,,,,,,,,,,,,,,{'Microphone Impedance (Ohms)': 2200.0}
